Year,State,City,Length,Mode,Company
1913,Oklahoma,Ardmore,5,,Ardmore Traction Co
1913,Oklahoma,Bartlesville,7.8,,Bartlesville Interurban Railway
1913,Oklahoma,Enid,9,,The Enid City Railway Co
1913,Oklahoma,McAlester,21.5,,Choclaw Railway & Lighting Co
1913,Oklahoma,Muskogee,29.57,,Muskogee Electric Traction Co
1913,Oklahoma,Sapulpa,10,,Sapulpa Interurban Traction Co
1913,Oklahoma,Chickasha,6.5,,Chickasha Street Railway Co
1913,California,CHICO,138.5,,
1913,California,EUREKA,13,,
1913,California,EXTER,23.69,,
1913,California,FRESNO,5.81,Electric,San Joaquin Light & Power Corporation
1913,California,FRESNO,25.5,Electric,Fresno Traction Co.
1913,California,Los Angeles ,365,Electric,Los Angeles Railway Corporation
1913,California,Los Angeles ,881.65,Electric,Southern Pacific Co.- controls PACIFIC ELECTRIC RAILWAY
1913,California,Los Angeles ,327.05,Electric,Los Angeles Internrban Railway Co.—
1913,California,Los Angeles ,84.86,Electric,Los Angeles & Redondo Railway Co
1913,California,Napa,41.6,,
1913,California,Oakland,245.16,,
1913,California,Ontarioa,14.7,,
1913,California,PETALUMA,37.36,,
1913,California,REDLANDS,2.5,,
1913,California,RIVERSIDE,14,,
1913,California,SACRAMENTO,41.6,Electric,"Sacramento Electric, Gas & Railway Co"
1913,California,SAN Bernardino,42.22,,
1913,California,San Diego,62.06,,San Diego Electric Railway Co
1913,California,San Diego,75.09,,San Diego & South Eastern Railway Co. took over San Diego Southern Railway Co. 
1913,California,San Diego,8.31,,Point Loma Railroad Co.
1913,California,San Diego,18,,Los Angeles & San Diego Beach Railway
1913,California,San Francisco,7.67,Cable,Geary Street Park & Ocean Railroad Co.
1913,California,San Francisco,54,,Ocean Shore Railway Co. 
1913,California,San Francisco,267.44,,United Railroads of San Francisco.  Under contol of United Railways Investment Co. of San Francisco 
1913,California,San Francisco,31.78,,Northwestern Pacific Railroad Co.—
1913,California,San Francisco,11.5,Cable,California Street Cable Railroad Co
1913,California,San Jose,15.5,Electric,SAN JOSE RAILROADS. Succesor to San Jose & Santa Clara Railroad Co. and San Jose Railway Co.
1913,California,San Jose,66.59,Electric,PENINSULAR RAILWAY CO.
1913,California,San LUIS OBISPO,13,,
1913,California,Santa Cruz,29.34,,
1913,California,Stockton,12.5,Electric,Stockton Electric Railroad Co.
1913,California,Stockton,70.8,Electric,Central California Traction Co.—
1913,South Dakota,DEADWOOD,4,Electric,"Chicago, Burlington & Quincy Railroad Co."
1913,Tennessee,Chattanooga,65.3,,
1913,Tennessee,Knoxville,46.18,,
1913,Tennessee,Memphis,124.62,,
1913,Tennessee,Nashville,82,,
1913,Texas,ABILENE.,5,Electric,
1913,Texas,AMARILLO.,9,Electric,
1913,Texas,AUSTIN,12,Electric,
1913,Texas,BEAUMONT.,12,Electric,
1913,Texas,BONHAM,2.5,Electric,
1913,Texas,BRYAN.,5,Electric,
1913,Texas,CLEBURNE,6,Electric,
1913,Texas,CORPUS CHRISTI,9,Electric,
1913,Texas,CORSICANA,4,Electric,
1913,Texas,DALLAS.,171.1,Electric,
1913,Texas,DENTON,3,Electric,
1913,Texas,EL PASO.,34.5,Electric,
1913,Texas,FORT WORTH,139.5,Electric,
1913,Texas,GAINVILLE,39,Electric,
1913,Texas,GALVESTON,182,Electric,
1913,Texas,GREENVILLE.,7,Electric,
1913,Texas,HASKELL,4,Electric,
1913,Texas,HOUSTON.,62.6,Electric,
1913,Texas,LAREDO.,5.5,Electric,
1913,Texas,LONGVIEW,1,Horse,
1913,Texas,MARSHALL,3.25,Electric,
1913,Texas,MINERAL WELLS.,8,Electric,
1913,Texas,MINERAL WELLS.,2,Horse,
1913,Texas,Paris,5,Electric,
1913,Texas,PORT ARTHUR,7,Electric,
1913,Texas,SAN ANGELO.,7,Electric,
1913,Texas,SAN ANTONIO,76.4,Electric,
1913,Texas,SHERMAN,16,Electric,
1913,Texas,TEMPLE.,14.3,Electric,
1913,Texas,UVALDE,4,Electric,
1913,Texas,UVALDE,3.5,Gasoline,
1913,Texas,WACO,20,Electric,
1913,Texas,WAXAHCHIE,3.5,Horse,
1913,Texas,WICHITA FALLS,8,Electric,
1913,Vermont,Brattleboro,5.25,,
1913,Vermont,Burlington,12,,
1913,Vermont,Montpelier,10.75,,
1913,Vermont,Rutland,30.5,,
1913,Virginia,Alexandria,45.83,,"Washington, Alexandria & Mt. Vernon Electric Railway Co"
1913,Virginia,Danville,5.56,,Danville Street Car Co.
1913,Virginia,"Hampton, Newport",30.48,,Hampton & Old Point Railway Co.
1913,Virginia,"Hampton, Newport",7,,"Citizens Railway, Light & Power Co"
1913,Virginia,"Hampton, Newport",15.53,,Hampton Roads Railway & Electric Co.
1913,Virginia,Norfolk,45.9,,
1913,Virginia,LYNCHBURG,14.76,,Lynchburg Traction & Light Co.
1913,Virginia,Richmond,273,,Richmond Passenger & Power Co.
1913,Virginia,ROANOKE,29.42,,Roanoke Street Railway Co.
1913,Washington,Great Falls,28.34,,Great Falls & Old Dominion Railroad Co.
1913,Washington,Aberdeen,9.65,,
1913,Washington,Bellingham,23.9,,
1913,Washington,Everett,46.7,,
1913,Washington,North Yakima,22,,
1913,Washington,Olympia,4.25,,
1913,Washington,Seattle,497.9,,Pacific Northeast Traction
1913,Washington,Seattle,25,,Seattle Munic St.Ry.
1913,Washington,Spokane,288.58,,Spokane & Inland
1913,Washington,Spokane,112.03,,Washingtou Water
1913,Washington,Tacoma,199.4,,Pacific Traction
1913,Washington,Tacoma,104.5,,Puget Sound Elec. Ry.
1913,Washington,Tacoma,17,,Tacoma Ry. & Pwr. Co.
1913,Washington,Vancouver,20,,
1913,Washington,Walla Walla,27.3,,
1913,Wisconsin,Milwaukee,141.55,,Milwaukee Street Railway Co. 
1913,Wisconsin,Milwaukee,223.98,,"Milwaukee Light, Heat & Traction Co."
1913,Wisconsin,Milwaukee,74,,Milwaukee Western Railway Co.
1913,Wisconsin,Appleton,20.45,Electric,
1913,Wisconsin,Ashland,7,Electric,
1913,Wisconsin,Beloit,6,Electric,
1913,Wisconsin,Cebarburg,64,Electric,
1913,Wisconsin,Eau Claire,22,Electric,
1913,Wisconsin,Fond du Lac,27,Electric,
1913,Wisconsin,Green Bay,45,,Green Bay Traction Co.
1913,Wisconsin,La Crosse,18.46,,
1913,Wisconsin,Madison,15,Electric,
1913,Wisconsin,Oshkosh,40,Electric,
1913,Wisconsin,Sheboygan,33,,
1913,Wisconsin,Walworth,12.61,,
1913,Wisconsin,Waupaca,5.4,,
1913,Wisconsin,Wausau,9,,
1914,Alabama,ANNISTON,10.5,,
1914,Alabama,BIRMINGHAM,187.98,,
1914,Alabama,GADSDEN,18.1,,
1914,Alabama,HUNTSVILLE,7,,
1914,Alabama,MOBILE,62.69,,
1914,Alabama,MONTGOMERY,38,,
1914,Alabama,NEW DECATUR,7.63,,
1914,Alabama,SELMA,8,,
1914,Alabama,SHEFFIELD,11.68,,
1914,Alabama,TUSCALOOSA,12,,
1914,Florida,Jacksonville,51.24,,124 Jacksonville Traction Co
1914,Florida,Key West,5.4,,The Key West Elec Co
1914,Florida,Pensacola,20.8,,Pensacola Elec Co
1914,Florida,St. Augustine,10,,St Johns Elec Co
1914,Florida,St. Petersburg,25,,St. Petersburg gulf
1914,Florida,Tampa,51.57,,Tampa Elec Co
1914,Georgia,Albany,5,Electric,
1914,Georgia,Athens,10,Electric,
1914,Georgia,Atlanta,229.33,Electric,
1914,Georgia,Augusta,55.17,Electric,
1914,Georgia,Brunswick,7,Electric,
1914,Georgia,Clarksville,1.25,Gasoline,
1914,Georgia,Columbus ,5,Steam,
1914,Georgia,Columbus ,20.9,Electric,
1914,Georgia,Fairburn,10.5,Electric,
1914,Georgia,Gainesville,6,Electric,
1914,Georgia,Macon,37,Electric,
1914,Georgia,Rome,12.1,Electric,
1914,Georgia,Savannah,58.5,Electric,
1914,Georgia,Valdosta,5,Electric,
1914,Georgia,Waycross,7.13,Electric,
1914,Illinois,Chicago,1966,,
1914,Illinois,ALTON,22,,
1914,Illinois,AURORA,26.27,,
1914,Illinois,BELLEVILLE,823,,
1914,Illinois,DECATUR,17,,
1914,Illinois,DU QUOIN,115,,
1914,Illinois,EAST ST. LOUIS,216,,
1914,Illinois,PARIS,373,,
1914,Illinois,PEORIA,101,,
1914,Illinois,QUINCY,465,,
1914,Indiana,Anderson,423,Electric,Union Traction Co
1914,Indiana,Angola,4,Electric,Indiana Utilities Co. 
1914,Indiana,Bluffton,31.74,Electric,"Marion, Bluffton & Eastern Traction Co"
1914,Indiana,Columbus ,5.5,Electric,Central Indiana Lighting Co. 
1914,Indiana,Decatur,23.7,Electric,The Fort Wayne & Springfield Railway Co
1914,Indiana,Evansville,65.22,Electric,Public Utilities Co. of Evansville
1914,Indiana,Evansville,64.58,Electric,Evansville Railways Co.
1914,Indiana,Evansville,24.67,Electric,Evansville Suburban & Newburg Railway Co.
1914,Indiana,Fort Wayne,220.44,Electric,"Fort Wayne & Northern Indiana Co. (1913),"
1914,Indiana,French Lick,1.09,Electric,French Lick & West Baden Hallway Co
1914,Indiana,Gary,85,Electric,Gary & Interurban Railroad Co.
1914,Indiana,Indianapolis,58.7,Electric,"Indianapolis, Columbus & Southern Traction Co. "
1914,Indiana,Indianapolis,107,Electric,The Indianapolis & Cincinnati Traction Co
1914,Indiana,Kendallville,42,Electric,Toledo & Chicago Interurban Railway Co.
1914,Indiana,Kokomo,62,Electric,"Kokomo, Marion & Western Traction Co. "
1914,Indiana,Lebanon,10,Electric,Lebanon-Thornton Traction
1914,Indiana,Madison,3.5,Electric,Madison Light & Railway Co.
1914,Indiana,New Albany,48,Electric,Louisville & Northern Railway & Lighting Co.
1914,Indiana,Portland,32,Electric,Muncie & Portland Traction Co
1914,Indiana,Richmond,556.97,Electric,"Terre Haute, Indianapolis & Eastern Traction Co."
1914,Indiana,South Bend,120,Electric,"Chicago, South Bend & Northern Indiana Traction Co "
1914,Indiana,South Bend,35,Electric,Southern Michigan Railway Co
1914,Indiana,South Bend,77.77,Electric,Chicago. Lake Shore & South Bend Railway Co.
1914,Indiana,Vincennes,8.25,Electric,Vincennes Traction Co
1914,Indiana,Winona Lake,71,Electric,Winona Interurban Railway Co
1914,Iowa,ALBIA,10,,
1914,Iowa,BURLINGTON,18.5,,
1914,Iowa,CEDAR RAPIDS,59.9,,
1914,Iowa,CENTERVILLE,7.84,,
1914,Iowa,CLINTON,26.91,Steam,
1914,Iowa,CLINTON,20,,
1914,Iowa,COLFAX,1,,
1914,Iowa,COUNCIL BLUFFS,30,,
1914,Iowa,DAVENPORT,131.38,,
1914,Iowa,DES MOINES,163.501,,
1914,Iowa,DUBUQUE,19.5,,
1914,Iowa,FORT DODGE,106,,
1914,Iowa,FORT MADISON,4,,
1914,Iowa,IOWA CITY,10.2,,
1914,Iowa,KEOKUK,13.35,,
1914,Iowa,MASON CITY,16.54,,
1914,Iowa,OTTUMWA,13,,
1914,Iowa,SIOUX CITY,49,,
1914,Iowa,SIOUX CITY,6,,
1914,Iowa,WATERLOO,67.6,,
1914,Iowa,WATERLOO,22,,
1914,Kentucky,BOWLING GREEN,7.5,,
1914,Kentucky,COVINGTON.,66,,
1914,Kentucky,HENDERSON.,6,,
1914,Kentucky,LEXINGTON.,93,,KENTUCKY TRACTION & TERMINAL Co
1914,Kentucky,LOUISVILLE.,168.5,Electric,LOUISVILLE STREET RAILWAY SYSTEM
1914,Kentucky,LOUISVILLE.,40.92,,Indianapolis & Louisville Traction Co
1914,Kentucky,LOUISVILLE.,101.34,,LOUISVILLE & INTERURBAN RAIL ROAD CO
1914,Kentucky,MAYSVILLE.,4,,
1914,Kentucky,OWENSBORO.,17,,
1914,Kentucky,PADUCAH.,19.1,,
1914,Louisiana,Baton Rouge,6.23,,Baton Rouge Electric Co.
1914,Louisiana,Alexandria,8.5,,Alexandria Electric Railways Co.
1914,Louisiana,Lake Charles,10,,"Lake Charles Railway, Light & Water Works Co."
1914,Louisiana,Monroe,10,,Monroe St. Railway
1914,Louisiana,New Orleans,205.56,,New Orleans Railway & Light Co.
1914,Louisiana,Shreveport,28,,Shreveport Traction Co.
1914,Maryland,Baltimore,403.3,Electric,The United Railways & Electric Co. of Baltimore
1914,Maryland,Baltimore,2.96,Electric,"Baltimore, Halethorpe & Elkridge Railway Co"
1914,Maryland,Baltimore,37,Electric,"Baltimore, Sparrows Point & Chesapeake Railway"
1914,Maryland,Baltimore,1.5,Electric,The Lorraine Electric Railway
1914,Maryland,Baltimore,25.3,Electric,Maryland Electric Railways Co.
1914,Maryland,Baltimore,8.4,Electric,Baltimore & Ohio Railroad Co.
1914,Maryland,Baltimore,111.39,Electric,"Washington, Baltimore & Annapolis Electric Railroad Co."
1914,Maryland,Bel Air,3.25,Electric,The Baltimore & Bel Air Electric Railway Co
1914,Maryland,Cumberland,7.5,Electric,Cumberland Electric Railway Co
1914,Maryland,Cumberland,25,Electric,Cumberland & Westernport Electric Railway Co.
1914,Maryland,Hagerstown,81,Electric,Hagerstown & Frederick Railway Co.
1914,Maryland,Kensington,3,Electric,Kensington Ry. Co. & Sandy Spring Ry. Co.
1914,Michigan,,4,,
1914,Michigan,,52,,
1914,Michigan,,1.44,,
1914,Michigan,,801.902,,
1914,Michigan,,19.2,,
1914,Michigan,,18,,
1914,Michigan,,38,,
1914,Michigan,,65.03,,
1914,Michigan,,76.71,,
1914,Michigan,,48,,
1914,Michigan,,32.2,,
1914,Michigan,,22,,
1914,Michigan,,5,,
1914,Michigan,,225,,
1914,Michigan,,25,,
1914,Michigan,,7.41,,
1914,Michigan,,6,,
1914,Michigan,,19.4,,
1914,Michigan,,79.51,,
1914,Michigan,,15,,
1914,Michigan,,2.25,,
1914,Michigan,,62,,
1914,Michigan,,7.18,,
1914,Missouri,,7,,Hannibal Railway Co.
1914,Missouri,Joplin,101.11,,Joplin & Pittsburg Railway Co.
1914,Missouri,Kansas City,281.21,,Kansas City Railway & Light Co.
1914,Missouri,Kansas City,12,,"Kansas City, Lawrence & Topeka Electric Railroad Co"
1914,Missouri,Kansas City,22,,The Missouri & Kansas Internrban Railway Co.
1914,Missouri,Kansas City,77.61,,"Kansas City, Clay County & St. Joseph Railway Co."
1914,Missouri,ST. LOUIS,461.13,,
1914,Missouri,ST. JOSEPH,48.71,,"St Joseph Railway, Light, Heat & Power Co."
1914,Missouri,WEBB CITY,76,,Southwest Missouri Electric Railway Co
1914,Missouri,Sedalia,9,,CITY LIGHT & TRACTION CO.
1914,Missouri,SPRINGFIELD,23,,Springfield Railway & Light Co.
1914,Missouri,CAPE GIRARDEAU,7.5,,Cape Girardeau & Jackson Railroad Co.
1914,Missouri,CARROLLTON,1.5,,Carrollton Electric Railway Co.
1914,Missouri,FARMINGTON,16.2,,St. Francis County Electric Railroad Co.
1914,Missouri,NEVADA,5,,"Missouri Water, Light & Traction Co."
1914,Missouri,MEXICO.,13,,"The Mexico, Santa Fe & Perry Traction Co."
1914,Missouri,CASSVILLE.,5,,Cassville & W’estern Railway Co.
1914,Missouri,AVA.,15,,"Kansas City, Ozark & Southern Ry."
1914,Missouri,JEFFERSON CITY.,6,,JEFFERSON CITY & BRIDGE TRANSIT CO
1914,North Dakota,BISMARCK,1,,Capitol Car Line
1914,North Dakota,FARGO,15,,Fargo & Moorhead Street Railway Co.
1914,North Dakota,GRAND FORKS,8,,Grand Forks Street Railway Co
1914,North Dakota,VALLEY CITY,1.5,,Valley City Street & Interurhan Ry. Co
1914,New York,Albany,106.76,Electric,United Traction Co.
1914,New York,Auburn,56.14,Electric,Auburn & Syracuse Electric Railroad Co. 
1914,New York,Babylon,7.5,Electric,Babylon Railroad Co.
1914,New York,Ballston Spa,15,Electric,The Ballston Terminal Railroad Co.
1914,New York,Binghamton,47.92,Electric,Binghamton Railroad Co. 
1914,New York,Buffalo,383.92,Electric,International Traction Co.
1914,New York,Buffalo,25.35,Electric,Buffalo Southern Railway Co.
1914,New York,Buffalo,185.11,Electric,Buffalo & Lake Erie Traction Co.
1914,New York,Buffalo,13.59,Electric,Buffalo & Depew Railway Co. 
1914,New York,Catskill,5.5,Electric,Catskill Electric Railway Co.
1914,New York,Cohoes,7.23,Electric,The Cohoes City Railway Co.
1914,New York,Corning,5.9,Electric,Corning & Painted Street Railway
1914,New York,Cortland,17.66,Electric,Cortland County Traction Co.
1914,New York,Elmira,29.001,Electric,"Elmira Water, Light & Railroad Co."
1914,New York,Elmira,16.726,Electric,Elminra & Seneca Lake Railway Co.
1914,New York,Fishkill,6.79,Electric,Fishkill Electric Railway Co. 
1914,New York,Geneva,17.75,Electric,"Geneva, Seneca Falls & Auburn Railroad Inc."
1914,New York,Glen Cove,128.61,Electric,Glen Cove Railroad Co.
1914,New York,Glens Falls,151.45,Electric,Hudson Valley Railway
1914,New York,Gloversville,82,Electric,"Fonda, Johnstown & Gloversville Railroad Co."
1914,New York,Gloversville,4.62,Electric,The Aldrondack Lakes' Traction Co.4.65
1914,New York,Hoosick Falls,7.53,Electric,Bennington & Hoosick Valley Railway Co.
1914,New York,Hornellsville,9.25,Electric,Hornel Traction Co.
1914,New York,Hudson,54.22,Electric,Albany & Hudson Railway & Power Co. 
1914,New York,Huntington,19.97,Electric,Huntington Railroad Co.
1914,New York,Ithaca,9.6,Electric,Ithaca Traction Co.
1914,New York,Jamestown,26.545,Electric,The Jamestown Street Railway Co.
1914,New York,Jamestown,33.39,Electric,Chautauqua Traction Co.
1914,New York,Jamestown,22,Electric,Warreu & Jamestown Street Railway Co. 
1914,New York,Jamaica,26.56,Electric,Long Island Electric Railway Co. 
1914,New York,Keeseville,5.64,Electric,"Keeseville, Ausable, Chasm & Lake Chaplain Railroad"
1914,New York,Kingston ,9.1,Electric,Kingston Consolidated Railroad Co.
1914,New York,Lewiston ,8.7,Electric,Lewiston & Yongston Frontier Railroad Co.
1914,New York,Middletown,12.84,Electric,The Wallkill Transit
1914,New York,Newburgh,20.51,Electric,Orange County Tracction Co.
1914,New York,New Paltz,9.761,Electric,"New Paltz, Highland & Poughkeepsie Traction Co."
1914,New York,New York,37.68,Electric,Interborough Rapid Transit Co. 
1914,New York,New York,159.014,Electric,New York Railways Co.
1914,New York,New York,5.06,Horse,Bleeker Street & Fulton Ferry R. R. Co.
1914,New York,New York,20,Electric,Broadway & Seventh Ave R. R. Co.
1914,New York,New York,2.56,Electric,The Central Crosstown Railroad Co. 
1914,New York,New York,5,Electric,Christopher & Tenth St. R. R. Co.
1914,New York,New York,20,Electric,Eighth Ave. R. R. Co.
1914,New York,New York,6.3,Electric,42nd St. & Grand St Ferry R. R. Co.
1914,New York,New York,5.029,Electric,23rd Street Ry. Co.
1914,New York,New York,19.82,Electric,New York & Harlem R. R. Co.
1914,New York,New York,16,Electric,Ninth Avenue R. R. Co.
1914,New York,New York,11,Electric,Sixth Avenue R. R. Co.
1914,New York,New York,5.116,Electric,34th Street Crosstown
1914,New York,New York,28.2,Electric,Second Avenue R. R. Co. 
1914,New York,New York,33.77,Electric,Third Ave. R. R. Co.
1914,New York,New York,25.67,Electric,Belt Line Railway Co. 
1914,New York,New York,4.05,Electric,Mid-crosstown Railway Co. 
1914,New York,New York,393.057,Electric,New York City Railway Co. 
1914,New York,New York,201.6,Electric,Metropolitan Street Railway Co.
1914,New York,New York,20.77,Electric,"Central Park, North & East River R. R. Co."
1914,New York,New York,20,Electric,Eighth Ave. R. R. Co.
1914,New York,New York,6.96,Electric,42nd St. & Grand St Ferry R. R. Co.
1914,New York,New York,1.05,Electric,Fulton Street Railroad Co.
1914,New York,New York,3.04,Electric,"New York, Westerchester & Conn Traction Co. "
1914,New York,New York,6.7,Electric,Kingsbridge Railway Co. 
1914,New York,New York,14.36,Electric,"Dry Dock, E. Broadway & Battery R. R. Co."
1914,New York,New York,19.72,Electric,"42nd St., Manhattanville & St. M. Ave. Ry. Co."
1914,New York,New York,116.004,Electric,Union Ry. Co
1914,New York,New York,9.02,Electric,Southern Boulevard Railroad Co.
1914,New York,New York,50.3,Electric,Westchester Electric R. R. Co.
1914,New York,New York,73.27,Electric,New York & Queens County Railway Co. 
1914,New York,New York,50.41,Electric,Long Island Consolidated Electrical Co.
1914,New York,New York,395.02,Electric,Long Island Railroad Co. 
1914,New York,New York,18.76,Electric,Hudson & Manhattan Railroad
1914,New York,New York,249.6,Electric,The North America Company
1914,New York,New York,543.719,Electric,Brooklyn Rapid Transit Co. 
1914,New York,New York,9.56,Electric,Prospect Park & Coney Island R. R. Co.
1914,New York,New York,47.32,Electric,The Coney Island & Brooklyn R. R. Co. 
1914,New York,New York,4,Electric,Manhattan Bridge Three-cent Link
1914,New York,New York,3,Electric,Van Brunt Street & Erie Basin Railroad Co.
1914,New York,New York,29.35,Electric,Richmond Light & Railroad Co. 
1914,New York,New York,30.52,Electric,Staten Island Midland Railroad Co.
1914,New York,New York,1.57,Electric,Southfield Beach Railroad Co. 
1914,New York,Niagra Falls,23.105,Electric,Niagra Falls Gorge Railroad Co. 
1914,New York,Northpoint,2.74,Electric,Northpoint Traction Co.
1914,New York,Ogdensburg,10,Electric,Ogdensburg Street Railway Co.
1914,New York,Olean,92.57,Electric,Olean Street Railway Co.
1914,New York,Oneonta,82.06,Electric,Oneonta & Mohawk Valley Railway Co. 
1914,New York,Ossinging,2.81,Electric,Hudson River & Eastern Traction Co.
1914,New York,Peekskill,10.74,Electric,Peekskill Lighting & Railroad Co. 
1914,New York,Penn Van,9.32,Electric,"Pann Van, Keuka Park & Branchport Railway"
1914,New York,Plattsburgh,7.53,Electric,Plattsburgh Traction Co.
1914,New York,Port Chester,38.09,Electric,Port Chester Street Railway Co. 
1914,New York,Poughkeepsie,17.24,Electric,Poughkeepsie City & Wappingers Falls Electric Railway
1914,New York,Rochester,340.06,Electric,New York State Railways 
1914,New York,Rochester,73.12,Electric,"Buffalo, Lockport & Rochester Railway Co. "
1914,New York,Rochester,40,Electric,Erie Railroad Co. 
1914,New York,Rockaway,14.66,Electric,Ocean Electric Railway Co.
1914,New York,Rosalyn,38.12,Electric,New York & North Shore Traction Co. 
1914,New York,Saranac Lake,7.6,Electric,Paul Smith's Electric Light & Power & R. R. Co. 
1914,New York,Schenectady,137.71,Electric,Schenectady Railway Co.
1914,New York,Sea Cliff,1.6,Electric,The Nassau County Railway Co. 
1914,New York,Syracuse,6.44,Electric,East Side Traction Co.
1914,New York,Syracuse,18.52,Electric,Syracuse & Suburban Railroad Co. 
1914,New York,Syracuse,21.36,Electric,Syracuse & South Bay Electric Railway
1914,New York,Troy,9.15,Electric,Troy & New England Railroad Co.
1914,New York,Watertown,10.47,Electric,Black River Traction Co. 
1914,New York,Waverly,3.49,Electric,"Waverly, Sayre & Athens Traction Co."
1914,New York,Waverly,34.489,Electric,"Elmira, Corning & Waverly Railway"
1914,New York,Whiteplains,29.6,Electric,Westchester Street Railroad Co. 
1914,New York,Whiteplains,1.46,Electric,Shore Line Electric Railroad Co. 
1914,New York,Williamsville,11.14,Electric,Buffalo & Williamsville Electric Railway Co.
1914,New York,Yonkers,41.12,Electric,The Yonkers Railroad Co.
1914,Minnesota,Breckenridge,1.44,,
1914,Minnesota,Duluth,89.7,,
1914,Minnesota,Mankato,5,,
1914,Minnesota,Minneapolis,517.01,,
1914,Minnesota,St. Cloud,8,,
1914,Minnesota,Virginia,35,,
1914,North Carolina,Asheville,19.2,,Asheville Electric Co. / Asheville Power & Light Co.
1914,North Carolina,Asheville,9,,Asheville & East Tennessee Railroad.
1914,North Carolina,Asheville,5.5,,Asheville Rapid Transit
1914,North Carolina,Charlotte,26,,"Charlotte Electric Railway, Light & Power Co. / Southern Power Co."
1914,North Carolina,Fayetteville,4,,"Consolidated Railway & Power Co.,"
1914,North Carolina,Fayetteville,114.82,,PIEDMONT & NORTHERN RAILWAY CO
1914,North Carolina,Greensboro,28.64,,"Greensboro Electric Co. / The North Carolina Public Service Co.,"
1914,North Carolina,Raleigh,13.5,,The Raleigh Electrlc Co. / Carolina Power & Light Co.
1914,North Carolina,Salisbury,10,,Salisbury & Spencer Railway Co.
1914,North Carolina,Wilmington,29.14,,"The Consolidated Railways, Light & Power Co. / Tidewater Power Co."
1914,North Carolina,Winston-Salem,12.75,,The Fries Manufacturing & Power Co. / SOUTHERN PUBLIC UTILITIES CO.
1914,Oklahoma,Oklahoma City,113.068,,Metropolitan Railway Co.
1914,Oklahoma,Shawnee,12,,Shawnee Tucumeeh Traction Co
1914,Oklahoma,Guthrie,6.5,,The Guthrie Railway Co
1914,Oklahoma,Tulsa,11,,Tulsa Street Railway Co
1914,Oklahoma,Tulsa,5,,Oklahoma Union Traction Co
1914,Oklahoma,Tulsa,16,,Sand Springs Interurban Railway
1914,Oklahoma,Ardmore,5,,Ardmore Traction Co
1914,Oklahoma,Bartlesville,9,,Bartlesville Interurban Railway
1914,Oklahoma,Enid,9,,The Enid City Railway Co
1914,Oklahoma,McAlester,23.26,,Choclaw Railway & Lighting Co
1914,Oklahoma,Muskogee,31.26,,Muskogee Electric Traction Co
1914,Oklahoma,Sapulpa,11,,Sapulpa Interurban Traction Co
1914,Oklahoma,Chickasha,6.5,,Chickasha Street Railway Co
1914,California,BAKERSFIELD,10.44,,
1914,California,CHICO,138.5,,
1914,California,EUREKA,13,,
1914,California,EXTER,45.95,,
1914,California,FRESNO,5.81,Electric,San Joaquin Light & Power Corporation
1914,California,FRESNO,30.58,Electric,Fresno Traction Co.
1914,California,GRASS Valley ,5,,
1914,California,Los Angeles ,376.25,Electric,Los Angeles Railway Corporation
1914,California,Los Angeles ,982.46,Electric,Southern Pacific Co.- controls PACIFIC ELECTRIC RAILWAY
1914,California,Los Angeles ,327.05,Electric,Los Angeles Internrban Railway Co.—
1914,California,Los Angeles ,84.86,Electric,Los Angeles & Redondo Railway Co
1914,California,Modesto,6,,
1914,California,Napa,41.6,,
1914,California,Oakland,255.77,,
1914,California,Ontarioa,14.7,,
1914,California,PETALUMA,37.36,,
1914,California,RIVERSIDE,10,,
1914,California,SACRAMENTO,42.59,Electric,"Sacramento Electric, Gas & Railway Co"
1914,California,San Diego,63.5,,San Diego Electric Railway Co
1914,California,San Diego,75.09,,San Diego & South Eastern Railway Co. took over San Diego Southern Railway Co. 
1914,California,San Diego,8.19,,Point Loma Railroad Co.
1914,California,San Diego,17.6,,Los Angeles & San Diego Beach Railway
1914,California,San Francisco,5.46,Cable,Geary Street Municipal Railway.
1914,California,San Francisco,54,,Ocean Shore Railway Co. 
1914,California,San Francisco,271.58,,United Railroads of San Francisco.  Under contol of United Railways Investment Co. of San Francisco 
1914,California,San Francisco,31.78,,Northwestern Pacific Railroad Co.—
1914,California,San Francisco,11,Cable,California Street Cable Railroad Co
1914,California,San Francisco,5,,SOUTH SAN FRANCISCO RAILROAD & POWER CO
1914,California,San Jose,41.89,,SAN JOSE RAILROADS. Succesor to San Jose & Santa Clara Railroad Co. and San Jose Railway Co.
1914,California,San Jose,97.02,Electric,PENINSULAR RAILWAY CO.
1914,California,San LUIS OBISPO,13,,
1914,California,Santa Cruz,29.34,,
1914,California,Stockton,14.98,Electric,Stockton Electric Railroad Co.
1914,California,Stockton,78,Electric,Central California Traction Co.—
1914,South Dakota,ABERDEEN,6.2,,Aberdeen Railway Co.
1914,South Dakota,DEADWOOD,4,Electric,"Chicago, Burlington & Quincy Railroad Co."
1914,South Dakota,SIOUX FALLS,15,,Sioux Falls Traction System.
1914,Tennessee,Bristol ,7.04,,
1914,Tennessee,Chattanooga,76.94,,
1914,Tennessee,Clarksville,5,,
1914,Tennessee,Jackson,8.5,,
1914,Tennessee,Johnson City,6,,
1914,Tennessee,Knoxville,52.485,,
1914,Tennessee,Memphis,139.63,,
1914,Tennessee,Nashville,130.35,,
1914,Texas,ABILENE.,4.75,Electric,
